job_title,company,category,skills,skills_list,salary,experience_level
Data Scientist,EnterpriseHub,Technology,"REST APIs, AWS, SQL","['REST APIs', 'AWS', 'SQL']",82317.0,Not Specified
Machine Learning Engineer,CloudSystems,Technology,"React, Node.js, Docker, Python, Ruby","['React', 'Node.js', 'Docker', 'Python', 'Ruby']",73064.0,Not Specified
Software Engineer,CloudSystems,Technology,"TensorFlow, Machine Learning, Node.js, JavaScript, Agile, TypeScript","['TensorFlow', 'Machine Learning', 'Node.js', 'JavaScript', 'Agile', 'TypeScript']",74824.0,Not Specified
Solutions Architect,DigitalWorks,Technology,"Go, Agile, Python, Docker, CI/CD, React, TensorFlow","['Go', 'Agile', 'Python', 'Docker', 'CI/CD', 'React', 'TensorFlow']",76836.0,Not Specified
DevOps Engineer,InnovateLab,Technology,"Machine Learning, Python, TypeScript, Kubernetes, REST APIs, Ruby","['Machine Learning', 'Python', 'TypeScript', 'Kubernetes', 'REST APIs', 'Ruby']",71916.0,Not Specified
Frontend Developer,StartupXYZ,Technology,"TypeScript, React, Agile, SQL, Git, Go, MongoDB","['TypeScript', 'React', 'Agile', 'SQL', 'Git', 'Go', 'MongoDB']",72650.0,Not Specified
DevOps Engineer,StartupXYZ,Technology,"Ruby, Go, MongoDB, TypeScript, Machine Learning","['Ruby', 'Go', 'MongoDB', 'TypeScript', 'Machine Learning']",75901.0,Not Specified
DevOps Engineer,StartupXYZ,Technology,"Agile, Docker, React, Go, SQL, Kubernetes, CI/CD","['Agile', 'Docker', 'React', 'Go', 'SQL', 'Kubernetes', 'CI/CD']",71538.0,Not Specified
System Administrator,WebDynamics,Technology,"SQL, Kubernetes, Git, Go, Ruby, Agile","['SQL', 'Kubernetes', 'Git', 'Go', 'Ruby', 'Agile']",84186.0,Not Specified
QA Engineer,EnterpriseHub,Technology,"Go, Agile, TypeScript, CI/CD, TensorFlow, Ruby, Java","['Go', 'Agile', 'TypeScript', 'CI/CD', 'TensorFlow', 'Ruby', 'Java']",70109.0,Not Specified
Software Engineer,AI Solutions,Technology,"Agile, Kubernetes, Machine Learning","['Agile', 'Kubernetes', 'Machine Learning']",74316.0,Not Specified
Solutions Architect,TechCorp,Technology,"Kubernetes, Python, Machine Learning","['Kubernetes', 'Python', 'Machine Learning']",71875.0,Not Specified
Full Stack Developer,DataInc,Technology,"SQL, Go, TypeScript, CI/CD, Node.js, Java","['SQL', 'Go', 'TypeScript', 'CI/CD', 'Node.js', 'Java']",76018.0,Not Specified
Security Engineer,TechCorp,Technology,"Docker, Agile, Ruby, SQL, Machine Learning, TensorFlow","['Docker', 'Agile', 'Ruby', 'SQL', 'Machine Learning', 'TensorFlow']",71872.0,Not Specified
Business Analyst,CodeFactory,Technology,"Machine Learning, Node.js, Docker, CI/CD","['Machine Learning', 'Node.js', 'Docker', 'CI/CD']",82129.0,Not Specified
Junior Developer,DataInc,Technology,"Agile, Java, AWS, Git, Machine Learning, Ruby, Docker","['Agile', 'Java', 'AWS', 'Git', 'Machine Learning', 'Ruby', 'Docker']",73663.0,Not Specified
Business Analyst,CodeFactory,Technology,"Agile, Go, CI/CD","['Agile', 'Go', 'CI/CD']",69993.0,Not Specified
Junior Developer,DigitalWorks,Technology,"Git, MongoDB, REST APIs, Agile, Go, CI/CD, Python","['Git', 'MongoDB', 'REST APIs', 'Agile', 'Go', 'CI/CD', 'Python']",70717.0,Not Specified
Junior Developer,AI Solutions,Technology,"Ruby, CI/CD, AWS, Node.js, Git, SQL","['Ruby', 'CI/CD', 'AWS', 'Node.js', 'Git', 'SQL']",71565.0,Not Specified
Business Analyst,DigitalWorks,Technology,"Docker, TensorFlow, React, Agile, Python, SQL, CI/CD","['Docker', 'TensorFlow', 'React', 'Agile', 'Python', 'SQL', 'CI/CD']",65168.0,Not Specified
System Administrator,WebDynamics,Technology,"React, Agile, Python, Docker, JavaScript, Kubernetes","['React', 'Agile', 'Python', 'Docker', 'JavaScript', 'Kubernetes']",65403.0,Not Specified
Junior Developer,DataInc,Technology,"MongoDB, Python, TypeScript, React, Node.js","['MongoDB', 'Python', 'TypeScript', 'React', 'Node.js']",57074.0,Not Specified
Junior Developer,AI Solutions,Technology,"MongoDB, Go, CI/CD, React, Java, Kubernetes, Git","['MongoDB', 'Go', 'CI/CD', 'React', 'Java', 'Kubernetes', 'Git']",61463.0,Not Specified
UX Designer,TechCorp,Technology,"Agile, TensorFlow, Ruby, JavaScript, Docker","['Agile', 'TensorFlow', 'Ruby', 'JavaScript', 'Docker']",66215.0,Not Specified
System Administrator,CodeFactory,Technology,"Node.js, React, REST APIs, Kubernetes","['Node.js', 'React', 'REST APIs', 'Kubernetes']",64421.0,Not Specified
System Administrator,EnterpriseHub,Technology,"Python, Ruby, Machine Learning, SQL, Docker","['Python', 'Ruby', 'Machine Learning', 'SQL', 'Docker']",69504.0,Not Specified
System Administrator,TechCorp,Technology,"AWS, React, Agile, TypeScript","['AWS', 'React', 'Agile', 'TypeScript']",63238.0,Not Specified
Business Analyst,WebDynamics,Technology,"TypeScript, Git, Go","['TypeScript', 'Git', 'Go']",59839.0,Not Specified
Data Analyst,EnterpriseHub,Technology,"Docker, AWS, MongoDB, Kubernetes, JavaScript","['Docker', 'AWS', 'MongoDB', 'Kubernetes', 'JavaScript']",60240.0,Not Specified
System Administrator,CodeFactory,Technology,"REST APIs, AWS, React","['REST APIs', 'AWS', 'React']",65099.0,Not Specified
UX Designer,StartupXYZ,Technology,"Ruby, React, JavaScript, TypeScript, SQL, AWS","['Ruby', 'React', 'JavaScript', 'TypeScript', 'SQL', 'AWS']",62677.0,Not Specified
System Administrator,DigitalWorks,Technology,"Node.js, React, Machine Learning, CI/CD, Agile, TypeScript, Java","['Node.js', 'React', 'Machine Learning', 'CI/CD', 'Agile', 'TypeScript', 'Java']",56323.0,Not Specified
Business Analyst,CloudSystems,Technology,"AWS, JavaScript, MongoDB, TensorFlow, Machine Learning, Ruby, Agile","['AWS', 'JavaScript', 'MongoDB', 'TensorFlow', 'Machine Learning', 'Ruby', 'Agile']",61751.0,Not Specified
Business Analyst,TechCorp,Technology,"Ruby, Node.js, Git, TensorFlow, CI/CD","['Ruby', 'Node.js', 'Git', 'TensorFlow', 'CI/CD']",69329.0,Not Specified
Business Analyst,EnterpriseHub,Technology,"MongoDB, Machine Learning, JavaScript, AWS, Node.js, Python","['MongoDB', 'Machine Learning', 'JavaScript', 'AWS', 'Node.js', 'Python']",60548.0,Not Specified
Data Analyst,EnterpriseHub,Technology,"Kubernetes, Node.js, Java, SQL, Go, React","['Kubernetes', 'Node.js', 'Java', 'SQL', 'Go', 'React']",50892.0,Not Specified
Business Analyst,InnovateLab,Technology,"REST APIs, Kubernetes, MongoDB","['REST APIs', 'Kubernetes', 'MongoDB']",63339.0,Not Specified
UX Designer,WebDynamics,Technology,"Java, Docker, Machine Learning","['Java', 'Docker', 'Machine Learning']",65938.0,Not Specified
UX Designer,TechCorp,Technology,"SQL, MongoDB, Ruby, AWS","['SQL', 'MongoDB', 'Ruby', 'AWS']",53114.0,Not Specified
Data Analyst,StartupXYZ,Technology,"SQL, Go, JavaScript, Machine Learning, REST APIs","['SQL', 'Go', 'JavaScript', 'Machine Learning', 'REST APIs']",52720.0,Not Specified
UX Designer,TechCorp,Technology,"AWS, JavaScript, Machine Learning, REST APIs, Python, Git, Go","['AWS', 'JavaScript', 'Machine Learning', 'REST APIs', 'Python', 'Git', 'Go']",55647.0,Not Specified
Data Analyst,StartupXYZ,Technology,"JavaScript, Kubernetes, TypeScript, Python, TensorFlow, Ruby, Git","['JavaScript', 'Kubernetes', 'TypeScript', 'Python', 'TensorFlow', 'Ruby', 'Git']",53490.0,Not Specified
UX Designer,StartupXYZ,Technology,"Git, Python, AWS, React","['Git', 'Python', 'AWS', 'React']",55151.0,Not Specified
Data Analyst,InnovateLab,Technology,"Python, TypeScript, TensorFlow, Ruby","['Python', 'TypeScript', 'TensorFlow', 'Ruby']",51888.0,Not Specified
Business Analyst,DigitalWorks,Technology,"Python, CI/CD, Machine Learning, SQL","['Python', 'CI/CD', 'Machine Learning', 'SQL']",52419.0,Not Specified
Early years teacher,Richardson Ltd,Healthcare,Pharmaceuticals,['Pharmaceuticals'],87000.0,Senior Level
Counselling psychologist,"Ramos, Santiago and Stewart",Marketing,"Google Ads, SEO, Content Writing","['Google Ads', 'SEO', 'Content Writing']",50000.0,Mid Level
Radio broadcast assistant,Franco Group,Healthcare,"Patient Care, Nursing, Medical Research, Pharmaceuticals","['Patient Care', 'Nursing', 'Medical Research', 'Pharmaceuticals']",77000.0,Mid Level
"Designer, exhibition/display",Collins Inc,Software,Machine Learning,['Machine Learning'],90000.0,Senior Level
"Psychotherapist, dance movement",Barker Group,Healthcare,"Nursing, Medical Research, Pharmaceuticals","['Nursing', 'Medical Research', 'Pharmaceuticals']",112000.0,Entry Level
Early years teacher,Dawson-Hudson,Finance,"Financial Modeling, Risk Analysis","['Financial Modeling', 'Risk Analysis']",93000.0,Mid Level
Academic librarian,Clark Ltd,Healthcare,Pharmaceuticals,['Pharmaceuticals'],104000.0,Entry Level
Quantity surveyor,Dean-Delacruz,Software,"Java, Python","['Java', 'Python']",123000.0,Entry Level
Archaeologist,Williams LLC,Finance,"Python, SQL, Risk Analysis","['Python', 'SQL', 'Risk Analysis']",102000.0,Senior Level
Mining engineer,Berg LLC,Manufacturing,Production Planning,['Production Planning'],67000.0,Senior Level
"Education officer, environmental",Wallace-Gordon,Finance,"Risk Analysis, SQL, Financial Modeling","['Risk Analysis', 'SQL', 'Financial Modeling']",95000.0,Senior Level
Brewing technologist,Young-Cabrera,Finance,"Financial Modeling, SQL, Excel, Python","['Financial Modeling', 'SQL', 'Excel', 'Python']",83000.0,Senior Level
Newspaper journalist,Cabrera Ltd,Marketing,"Social Media, Content Writing, SEO","['Social Media', 'Content Writing', 'SEO']",79000.0,Entry Level
Chief Technology Officer,"Watson, Smith and Myers",Retail,"Sales, Merchandising, Customer Service","['Sales', 'Merchandising', 'Customer Service']",149000.0,Entry Level
Accommodation manager,Phillips-Velasquez,Manufacturing,"Supply Chain, Quality Control, Production Planning","['Supply Chain', 'Quality Control', 'Production Planning']",103000.0,Mid Level
Management consultant,Morris Ltd,Manufacturing,"Quality Control, Production Planning","['Quality Control', 'Production Planning']",78000.0,Entry Level
Animator,Brewer-Edwards,Finance,Excel,['Excel'],65000.0,Entry Level
Fitness centre manager,Kent-Richardson,Software,"Java, Python, C++","['Java', 'Python', 'C++']",120000.0,Senior Level
Games developer,"Roth, Robinson and Burton",Finance,Risk Analysis,['Risk Analysis'],99000.0,Senior Level
Race relations officer,Erickson-Ortiz,Finance,"SQL, Excel, Python","['SQL', 'Excel', 'Python']",49000.0,Entry Level
Armed forces operational officer,Miller-Jackson,Education,"Curriculum Design, EdTech, Research","['Curriculum Design', 'EdTech', 'Research']",61000.0,Entry Level
Commissioning editor,"Adams, Carroll and Garcia",Marketing,"Google Ads, Social Media, Content Writing, SEO","['Google Ads', 'Social Media', 'Content Writing', 'SEO']",125000.0,Entry Level
Adult guidance worker,Shannon-Rojas,Manufacturing,"Supply Chain, Quality Control","['Supply Chain', 'Quality Control']",88000.0,Mid Level
Contractor,"Marshall, Herrera and Sanchez",Retail,Merchandising,['Merchandising'],107000.0,Mid Level
"Radiographer, therapeutic",Robinson PLC,Software,Machine Learning,['Machine Learning'],83000.0,Senior Level
IT technical support officer,Jordan and Sons,Education,Research,['Research'],100000.0,Mid Level
Soil scientist,Herrera LLC,Finance,"Risk Analysis, SQL","['Risk Analysis', 'SQL']",64000.0,Entry Level
Museum/gallery curator,Mendoza and Sons,Marketing,"SEO, Social Media, Market Research","['SEO', 'Social Media', 'Market Research']",48000.0,Mid Level
"Programmer, multimedia","Perkins, Mercado and Torres",Marketing,"Google Ads, SEO","['Google Ads', 'SEO']",119000.0,Entry Level
Futures trader,Smith-Gates,Manufacturing,"Quality Control, Supply Chain","['Quality Control', 'Supply Chain']",101000.0,Entry Level
"Designer, furniture",Waller-Smith,Retail,"Customer Service, Sales, Merchandising","['Customer Service', 'Sales', 'Merchandising']",139000.0,Entry Level
"Accountant, chartered management","Jenkins, Sanchez and Wright",Manufacturing,"Quality Control, Production Planning, Supply Chain","['Quality Control', 'Production Planning', 'Supply Chain']",132000.0,Mid Level
Site engineer,Bailey Group,Finance,"Excel, Risk Analysis, Python, Financial Modeling","['Excel', 'Risk Analysis', 'Python', 'Financial Modeling']",64000.0,Senior Level
"Programmer, multimedia",Kemp Inc,Retail,"Customer Service, Merchandising","['Customer Service', 'Merchandising']",120000.0,Senior Level
Orthoptist,Jensen-Buchanan,Marketing,"SEO, Google Ads","['SEO', 'Google Ads']",110000.0,Senior Level
Museum/gallery curator,"Huffman, Watts and Watson",Retail,"Merchandising, Sales, Customer Service","['Merchandising', 'Sales', 'Customer Service']",115000.0,Entry Level
"Therapist, nutritional",Carter-Torres,Education,EdTech,['EdTech'],43000.0,Senior Level
"Therapist, nutritional","Fox, Rhodes and Cain",Software,Machine Learning,['Machine Learning'],125000.0,Mid Level
Cartographer,Adams-Hernandez,Manufacturing,"Quality Control, Production Planning, Supply Chain","['Quality Control', 'Production Planning', 'Supply Chain']",60000.0,Senior Level
Education administrator,Gomez and Sons,Finance,"Excel, Python, SQL","['Excel', 'Python', 'SQL']",85000.0,Mid Level
Writer,Mckinney-Martin,Marketing,"Google Ads, Content Writing","['Google Ads', 'Content Writing']",73000.0,Senior Level
Dealer,Valdez PLC,Retail,"Customer Service, Sales, Merchandising","['Customer Service', 'Sales', 'Merchandising']",85000.0,Mid Level
"Psychologist, forensic",Ross-Pennington,Manufacturing,Supply Chain,['Supply Chain'],137000.0,Senior Level
Clinical research associate,"Johnson, Owens and Bowen",Retail,"Customer Service, Sales, Merchandising","['Customer Service', 'Sales', 'Merchandising']",121000.0,Senior Level
Product manager,Robinson PLC,Software,"SQL, C++","['SQL', 'C++']",100000.0,Mid Level
"Doctor, hospital","Huynh, Petersen and Acosta",Software,"Python, SQL","['Python', 'SQL']",106000.0,Mid Level
Chief Executive Officer,"Underwood, Bentley and Morris",Marketing,"Google Ads, Social Media, Market Research, SEO","['Google Ads', 'Social Media', 'Market Research', 'SEO']",101000.0,Senior Level
Insurance broker,Welch and Sons,Manufacturing,"Supply Chain, Quality Control","['Supply Chain', 'Quality Control']",139000.0,Mid Level
Clinical molecular geneticist,Vazquez-Bailey,Manufacturing,"Supply Chain, Production Planning, Quality Control","['Supply Chain', 'Production Planning', 'Quality Control']",147000.0,Mid Level
Sales promotion account executive,Smith-Ramsey,Healthcare,Pharmaceuticals,['Pharmaceuticals'],113000.0,Senior Level
Therapeutic radiographer,"Hernandez, Shaw and Evans",Manufacturing,"Supply Chain, Quality Control","['Supply Chain', 'Quality Control']",56000.0,Entry Level
"Programmer, applications",Flynn LLC,Manufacturing,"Quality Control, Production Planning","['Quality Control', 'Production Planning']",88000.0,Mid Level
"Buyer, retail",Cruz Inc,Retail,Customer Service,['Customer Service'],51000.0,Mid Level
"Designer, jewellery","Booker, Craig and Hall",Finance,"Python, Financial Modeling, Risk Analysis, SQL","['Python', 'Financial Modeling', 'Risk Analysis', 'SQL']",66000.0,Entry Level
Facilities manager,"Montoya, Rodriguez and Ramirez",Healthcare,Pharmaceuticals,['Pharmaceuticals'],95000.0,Senior Level
Sports coach,Ellis-Padilla,Finance,"SQL, Risk Analysis, Financial Modeling, Excel","['SQL', 'Risk Analysis', 'Financial Modeling', 'Excel']",121000.0,Entry Level
Higher education careers adviser,Hawkins-Jordan,Education,Research,['Research'],52000.0,Mid Level
Chartered public finance accountant,"Gilmore, Johnson and Chung",Healthcare,Medical Research,['Medical Research'],99000.0,Senior Level
"Programme researcher, broadcasting/film/video","Graham, Russell and Lowe",Manufacturing,"Supply Chain, Quality Control","['Supply Chain', 'Quality Control']",133000.0,Mid Level
English as a second language teacher,"Smith, Rodriguez and Zimmerman",Education,"EdTech, Teaching, Research","['EdTech', 'Teaching', 'Research']",95000.0,Mid Level
Warehouse manager,Scott Group,Retail,Sales,['Sales'],59000.0,Entry Level
Quantity surveyor,"Ellis, Nixon and Clark",Healthcare,"Medical Research, Nursing, Pharmaceuticals","['Medical Research', 'Nursing', 'Pharmaceuticals']",78000.0,Senior Level
Manufacturing systems engineer,Mcconnell PLC,Finance,"SQL, Python, Financial Modeling","['SQL', 'Python', 'Financial Modeling']",77000.0,Mid Level
Race relations officer,"Martin, Oneal and Baldwin",Software,"C++, Java, AWS","['C++', 'Java', 'AWS']",130000.0,Entry Level
Electronics engineer,"Luna, Hess and Schmidt",Healthcare,"Medical Research, Pharmaceuticals, Patient Care","['Medical Research', 'Pharmaceuticals', 'Patient Care']",113000.0,Mid Level
"Nurse, mental health",Garza-Johnson,Finance,Python,['Python'],98000.0,Mid Level
"Accountant, chartered","Macias, Thompson and Best",Marketing,SEO,['SEO'],121000.0,Entry Level
Patent examiner,Johnson-Lopez,Healthcare,"Pharmaceuticals, Nursing, Medical Research, Patient Care","['Pharmaceuticals', 'Nursing', 'Medical Research', 'Patient Care']",60000.0,Senior Level
Copy,"Robles, Wright and Mccoy",Education,"Teaching, Curriculum Design","['Teaching', 'Curriculum Design']",80000.0,Entry Level
"Engineer, chemical","White, Sutton and Roberts",Retail,Merchandising,['Merchandising'],89000.0,Mid Level
Financial planner,Strong-Lopez,Healthcare,"Medical Research, Pharmaceuticals, Patient Care","['Medical Research', 'Pharmaceuticals', 'Patient Care']",78000.0,Entry Level
"Engineer, civil (consulting)",Hogan Inc,Manufacturing,"Quality Control, Supply Chain, Production Planning","['Quality Control', 'Supply Chain', 'Production Planning']",147000.0,Senior Level
"Investment banker, corporate",Lynch-Willis,Marketing,"Content Writing, SEO, Market Research, Google Ads","['Content Writing', 'SEO', 'Market Research', 'Google Ads']",100000.0,Entry Level
Charity fundraiser,"Lara, Greene and White",Finance,"SQL, Python, Excel, Risk Analysis","['SQL', 'Python', 'Excel', 'Risk Analysis']",82000.0,Entry Level
"Editor, film/video","Elliott, Vasquez and Griffith",Education,Curriculum Design,['Curriculum Design'],131000.0,Entry Level
Exhibition designer,"Reilly, Mercado and Smith",Finance,"Risk Analysis, Python","['Risk Analysis', 'Python']",125000.0,Mid Level
"Accountant, chartered management","Taylor, Brown and Gardner",Healthcare,"Nursing, Medical Research, Patient Care","['Nursing', 'Medical Research', 'Patient Care']",66000.0,Senior Level
Human resources officer,"Garcia, Faulkner and Scott",Finance,"Excel, Risk Analysis","['Excel', 'Risk Analysis']",87000.0,Senior Level
Academic librarian,Mack-Andersen,Retail,Merchandising,['Merchandising'],120000.0,Mid Level
Leisure centre manager,"Norris, Singleton and Horn",Marketing,"SEO, Social Media","['SEO', 'Social Media']",85000.0,Mid Level
"Research officer, political party",Reyes Inc,Education,"EdTech, Curriculum Design, Teaching","['EdTech', 'Curriculum Design', 'Teaching']",117000.0,Mid Level
"Psychologist, sport and exercise",Anderson Ltd,Marketing,"Market Research, Social Media","['Market Research', 'Social Media']",148000.0,Entry Level
Further education lecturer,"Graham, Sheppard and Obrien",Healthcare,"Medical Research, Pharmaceuticals","['Medical Research', 'Pharmaceuticals']",107000.0,Senior Level
"Optician, dispensing",Franklin Ltd,Manufacturing,Supply Chain,['Supply Chain'],145000.0,Entry Level
"Investment banker, operational",Russell LLC,Marketing,SEO,['SEO'],43000.0,Senior Level
